secCode,secName,orgId,announcementTitle,adjunctUrl
688097,博众精工,9900039003,博众精工2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216477848.PDF
605086,龙高股份,9900041409,龙高股份龙岩高岭土股份有限公司2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216477836.PDF
603663,三祥新材,9900024948,三祥新材股份有限公司2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216477803.PDF
2344,海宁皮城,9900010329,海宁皮城2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216477750.PDF
2896,中大力德,9900033209,中大力德2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216477713.PDF
300939,秋田微,9900039795,秋田微2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216477625.PDF
300779,惠城环保,9900036484,惠城环保2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216477523.PDF
301138,华研精机,9900045995,华研精机2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216477510.PDF
2435,长江健康,9900012933,长江健康2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216477453.PDF
300406,九强生物,9900023092,九强生物2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216477270.PDF
801,四川九洲,gssz0000801,四川九洲2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216477245.PDF
953,河化股份,gssz0000953,河化股份2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216477195.PDF
1212,中旗新材,nssc1000239,中旗新材2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216477165.PDF
688378,奥来德,gfbj0871531,奥来德2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216477139.PDF
603836,海程邦达,9900041685,海程邦达2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216477089.PDF
603619,中曼石油,9900031498,中曼石油2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216477060.PDF
301061,匠心家居,9900044815,匠心家居2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216476980.PDF
803,山高环能,gssz0000803,山高环能2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216476833.PDF
300545,联得装备,9900028900,联得装备2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216476809.PDF
27,深圳能源,gssz0000027,深圳能源2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216476759.PDF
301270,汉仪股份,nssc1000026,汉仪股份2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216476698.PDF
688350,富淼科技,9900035517,江苏富淼科技股份有限公司2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216476619.PDF
688260,昀冢科技,nssc1000568,昀冢科技2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216476588.PDF
688237,超卓航科,gfbj0839971,超卓航科湖北超卓航空科技股份有限公司2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216476581.PDF
688118,普元信息,9900023069,普元信息技术股份有限公司2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216476529.PDF
605183,确成股份,gfbj0833656,确成股份2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216476368.PDF
603228,景旺电子,9900029802,深圳市景旺电子股份有限公司2022年年度报告全文,http://static.cninfo.com.cn/finalpage/2023-04-20/1216476332.PDF
603213,镇洋发展,nssc1000627,浙江镇洋发展股份有限公司2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216476320.PDF
600399,抚顺特钢,gssh0600399,抚顺特钢：2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216476291.PDF
600116,三峡水利,gssh0600116,重庆三峡水利电力（集团）股份有限公司2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216476221.PDF
300623,捷捷微电,9900023919,捷捷微电2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216476211.PDF
300238,冠昊生物,9900011950,冠昊生物2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216476096.PDF
848,承德露露,gssz0000848,承德露露2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216476078.PDF
159,国际实业,gssz0000159,国际实业2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216476050.PDF
595,宝塔实业,gssz0000595,宝塔实业2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216475962.PDF
2476,宝莫股份,9900014449,宝莫股份2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216475914.PDF
153,丰原药业,gssz0000153,丰原药业2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216475905.PDF
2734,利民股份,9900022967,利民股份2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216475850.PDF
2414,高德红外,9900012687,高德红外2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216475802.PDF
2691,冀凯股份,9900023236,冀凯股份2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216475786.PDF
3008,开普检测,9900038903,开普检测2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216475679.PDF
300017,网宿科技,9900008387,网宿科技2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216475570.PDF
688345,博力威,nssc1000127,广东博力威科技股份有限公司2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216475518.PDF
300580,贝斯特,9900029950,贝斯特2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216475472.PDF
688258,卓易信息,9900039137,江苏卓易信息科技股份有限公司2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216475454.PDF
2324,普利特,9900009450,普利特2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216475451.PDF
300306,远方信息,9900021922,远方信息2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216475417.PDF
688046,药康生物,9900051414,药康生物2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216475286.PDF
603916,苏博特,9900031814,苏博特2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216475228.PDF
600884,杉杉股份,gssh0600884,杉杉股份2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216475191.PDF
301083,百胜智能,gfbj0836282,百胜智能2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216475161.PDF
600395,盘江股份,gssh0600395,盘江股份2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216475159.PDF
600319,亚星化学,gssh0600319,潍坊亚星化学股份有限公司2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216475123.PDF
600163,中闽能源,gssh0600163,中闽能源2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216475081.PDF
301005,超捷股份,nssc1000561,超捷股份2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216475058.PDF
300723,一品红,9900033062,一品红2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216475014.PDF
300592,华凯易佰,9900030303,华凯易佰2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216474923.PDF
300058,蓝色光标,9900010147,蓝色光标2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216474890.PDF
2906,华阳集团,9900030637,华阳集团2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216474792.PDF
300629,新劲刚,DR0000209,新劲刚2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216474695.PDF
30,富奥股份,gssz0000030,富奥股份2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216474649.PDF
2427,*ST尤夫,9900012833,ST尤夫2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216474500.PDF
688387,信科移动,9900052408,信科移动2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216474457.PDF
603823,百合花,9900029800,百合花2022年年度报告全文,http://static.cninfo.com.cn/finalpage/2023-04-20/1216474354.PDF
672,上峰水泥,gssz0000672,上峰水泥2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216474314.PDF
300817,双飞股份,9900023813,双飞股份2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216474247.PDF
300395,菲利华,9900023110,菲利华2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216474124.PDF
300075,数字政通,9900011507,数字政通2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216474088.PDF
300755,华致酒行,9900023954,华致酒行2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216474039.PDF
2293,罗莱生活,9900008009,罗莱生活2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216473950.PDF
2471,中超控股,9900014367,中超控股2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216473871.PDF
688251,井松智能,9900052695,井松智能2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216473860.PDF
688233,神工股份,9900039220,神工股份锦州神工半导体股份有限公司2022年年度报告（更正后）,http://static.cninfo.com.cn/finalpage/2023-04-20/1216473849.PDF
688173,希荻微,9900048175,希荻微2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216473845.PDF
688087,英科再生,9900023481,英科再生山东英科环保再生资源股份有限公司2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216473802.PDF
603192,汇得科技,9900035551,汇得科技2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216473745.PDF
600327,大东方,gssh0600327,大东方2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216473682.PDF
2439,启明星辰,9900012989,启明星辰2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216473604.PDF
300951,博硕科技,nssc1000354,博硕科技2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216473435.PDF
1223,欧克科技,9900048037,欧克科技2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216473387.PDF
2626,金达威,9900021528,金达威2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216473313.PDF
688198,佰仁医疗,9900039164,佰仁医疗2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216473275.PDF
688116,天奈科技,9900038935,天奈科技2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216473250.PDF
2588,史丹利,9900020088,史丹利2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216473155.PDF
688101,三达膜,9900026794,三达膜2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216473122.PDF
603223,恒通股份,9900024369,恒通股份恒通物流股份有限公司2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216473090.PDF
603138,海量数据,9900030534,海量数据2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216473034.PDF
603065,宿迁联盛,9900051383,宿迁联盛科技股份有限公司2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216472993.PDF
601686,友发集团,9900039715,友发集团：2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216472948.PDF
300349,金卡智能,9900022219,金卡智能2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216472880.PDF
2649,博彦科技,9900021913,博彦科技2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216472761.PDF
301002,崧盛股份,gfbj0871785,崧盛股份2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216472658.PDF
2767,先锋电子,9900023515,先锋电子2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216472560.PDF
2034,旺能环境,gssz0002034,旺能环境2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216472521.PDF
952,广济药业,gssz0000952,广济药业2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216472448.PDF
688207,格灵深瞳,9900047656,格灵深瞳2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216472414.PDF
688073,毕得医药,9900048184,毕得医药：2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216472366.PDF
603002,宏昌电子,9900022649,宏昌电子2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216472305.PDF
601921,浙版传媒,9900041882,浙版传媒浙江出版传媒股份有限公司2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216472260.PDF
601369,陕鼓动力,9900012093,西安陕鼓动力股份有限公司2022年年度报告全文,http://static.cninfo.com.cn/finalpage/2023-04-20/1216472228.PDF
600707,彩虹股份,gssh0600707,彩虹股份2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216472188.PDF
301221,光庭信息,gfbj0834708,光庭信息2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216472092.PDF
713,丰乐种业,gssz0000713,丰乐种业2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216471939.PDF
2373,千方科技,9900011088,千方科技2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216471694.PDF
2605,姚记科技,9900021171,姚记科技2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216471670.PDF
301149,隆华新材,gfbj0839122,隆华新材2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216471573.PDF
688459,哈铁科技,9900052789,哈铁科技2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216471563.PDF
603536,惠发食品,9900024760,惠发食品2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216471530.PDF
603222,济民医疗,9900023635,济民医疗济民健康管理股份有限公司2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216471514.PDF
2891,中宠股份,9900032780,中宠股份2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216471419.PDF
300055,万邦达,9900010149,万邦达2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216471327.PDF
300448,浩云科技,9900023831,浩云科技2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216471265.PDF
300573,兴齐眼药,9900023945,兴齐眼药2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216471245.PDF
301285,鸿日达,9900047299,鸿日达2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216471143.PDF
300688,创业黑马,9900032726,创业黑马2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216471079.PDF
301108,洁雅股份,9900041541,洁雅股份2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216471026.PDF
2511,中顺洁柔,9900015999,中顺洁柔2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216470981.PDF
300867,圣元环保,9900030587,圣元环保2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216470912.PDF
603900,莱绅通灵,9900028736,莱绅通灵2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216470859.PDF
603309,维力医疗,9900023697,维力医疗2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216470848.PDF
603173,福斯达,nssc1000390,福斯达2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216470779.PDF
2168,惠程科技,9900003601,惠程科技2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216470722.PDF
2545,东方铁塔,9900017607,东方铁塔2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216470708.PDF
600568,ST中珠,gssh0600568,ST中珠中珠医疗控股股份有限公司2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216470516.PDF
300929,华骐环保,9900024912,华骐环保2022年年度报告（更新前）,http://static.cninfo.com.cn/finalpage/2023-04-20/1216470375.PDF
600987,航民股份,gssh0600987,航民股份2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216470328.PDF
600075,新疆天业,gssh0600075,新疆天业股份有限公司2022年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216470308.PDF
300412,迦南科技,9900023865,迦南科技2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216470093.PDF
688670,金迪克,9900046653,江苏金迪克生物技术股份有限公司2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216470049.PDF
603099,长白山,9900022933,长白山旅游股份有限公司2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216469861.PDF
603099,长白山,9900022933,长白山旅游股份有限公司2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216469852.PDF
688292,浩瀚深度,gfbj0833175,北京浩瀚深度信息技术股份有限公司2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216469739.PDF
600527,江南高纤,gssh0600527,江南高纤2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216469699.PDF
300270,中威电子,9900021193,中威电子2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-20/1216469628.PDF
300041,回天新材,9900009192,回天新材2022年年度报告（更正后）,http://static.cninfo.com.cn/finalpage/2023-04-19/1216475069.PDF
833427,华维设计,gfbj0833427,华维设计2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-19/1216475303.PDF
835985,海泰新能,gfbj0835985,海泰新能2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-19/1216474539.PDF
831445,龙竹科技,gfbj0831445,龙竹科技2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-19/1216474155.PDF
600326,西藏天路,gssh0600326,西藏天路2022年年度报告全文,http://static.cninfo.com.cn/finalpage/2023-04-19/1216460135.PDF
300866,安克创新,gfbj0839473,安克创新2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-19/1216460035.PDF
2178,延华智能,9900003782,延华智能2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-19/1216459280.PDF
2858,力盛体育,9900029827,力盛体育2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-19/1216459214.PDF
300608,思特奇,9900030871,思特奇2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-19/1216459007.PDF
2061,浙江交科,9900000341,浙江交科2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-19/1216458847.PDF
2330,得利斯,9900009828,得利斯2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-19/1216458756.PDF
300161,华中数控,9900016049,华中数控2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-19/1216458525.PDF
300039,上海凯宝,9900009451,上海凯宝2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-19/1216458412.PDF
300972,万辰生物,gfbj0833260,万辰生物2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-19/1216458215.PDF
300334,津膜科技,9900022175,津膜科技2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-19/1216458060.PDF
300892,品渥食品,9900037903,品渥食品2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-19/1216457997.PDF
2716,金贵银业,9900023224,金贵银业2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-19/1216457970.PDF
516,国际医学,gssz0000516,国际医学2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-19/1216457906.PDF
721,西安饮食,gssz0000721,西安饮食2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-19/1216457872.PDF
886,海南高速,gssz0000886,海南高速2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-19/1216457851.PDF
3039,顺控发展,gfbj0836242,顺控发展2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-19/1216457819.PDF
603298,杭叉集团,9900029596,杭叉集团：2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-19/1216457787.PDF
300085,银之杰,9900012331,银之杰2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-19/1216457693.PDF
688358,祥生医疗,9900039303,无锡祥生医疗科技股份有限公司2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-19/1216457637.PDF
688289,圣湘生物,nssc1000305,圣湘生物科技股份有限公司2022年年度报告全文,http://static.cninfo.com.cn/finalpage/2023-04-19/1216457616.PDF
300772,运达股份,9900036169,运达股份2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-19/1216457533.PDF
688668,鼎通科技,9900041452,鼎通科技2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-19/1216457497.PDF
603970,中农立华,9900031484,中农立华2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-19/1216457456.PDF
300082,奥克股份,9900011748,奥克股份2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-19/1216457412.PDF
300246,宝莱特,9900020347,宝莱特2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-19/1216457373.PDF
301212,联盛化学,gfbj0839063,联盛化学2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-19/1216457362.PDF
603977,国泰集团,9900026669,江西国泰集团股份有限公司2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-19/1216456661.PDF
601568,北元集团,9900039743,北元集团陕西北元化工集团股份有限公司2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-19/1216456496.PDF
300100,双林股份,9900012868,双林股份2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-19/1216456393.PDF
603987,康德莱,9900024932,上海康德莱企业发展集团股份有限公司2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-19/1216456292.PDF
603239,浙江仙通,9900029048,浙江仙通-2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-19/1216456282.PDF
600004,白云机场,gssh0600004,白云机场广州白云国际机场股份有限公司2022年度报告全文,http://static.cninfo.com.cn/finalpage/2023-04-19/1216456219.PDF
600000,浦发银行,gssh0600000,浦发银行上海浦东发展银行股份有限公司2022年年度报告（全文）,http://static.cninfo.com.cn/finalpage/2023-04-19/1216456201.PDF
300858,科拓生物,9900037808,科拓生物2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-19/1216456165.PDF
300795,米奥会展,gfbj0831822,米奥会展2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-19/1216456132.PDF
301101,明月镜片,nssc1000579,明月镜片2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-19/1216456013.PDF
601606,长城军工,9900027664,安徽长城军工股份有限公司2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-19/1216455919.PDF
623,吉林敖东,gssz0000623,吉林敖东2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-19/1216455868.PDF
301019,宁波色母,nssc1000339,宁波色母2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-19/1216455815.PDF
2908,德生科技,9900033187,德生科技2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-19/1216455770.PDF
300101,振芯科技,9900011989,振芯科技2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-19/1216455727.PDF
605399,晨光新材,9900039742,晨光新材2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-19/1216455657.PDF
301042,安联锐视,9900023025,安联锐视2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-19/1216455588.PDF
682,东方电子,gssz0000682,东方电子2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-19/1216455460.PDF
600789,鲁抗医药,gssh0600789,鲁抗医药2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-19/1216455412.PDF
600302,标准股份,gssh0600302,标准股份2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-19/1216455382.PDF
300916,朗特智能,9900041748,朗特智能2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-19/1216455318.PDF
300253,卫宁健康,9900012530,卫宁健康2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-19/1216455266.PDF
688459,哈铁科技,9900052789,哈铁科技2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-19/1216455206.PDF
688050,爱博医疗,9900042736,688050爱博医疗 2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-19/1216455182.PDF
603896,寿仙谷,9900030535,寿仙谷2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-19/1216455168.PDF
600373,中文传媒,gssh0600373,中文传媒2022年年度报告（全文）,http://static.cninfo.com.cn/finalpage/2023-04-19/1216455090.PDF
688127,蓝特光学,gfbj0836383,蓝特光学2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-19/1216454914.PDF
603070,万控智造,nssc1000483,万控智造：2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-19/1216454871.PDF
688360,德马科技,gfbj0830805,德马科技2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-19/1216454713.PDF
600055,万东医疗,gssh0600055,万东医疗2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-19/1216454660.PDF
2657,中科金财,9900022100,中科金财2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-19/1216454525.PDF
2381,双箭股份,9900011547,双箭股份2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-19/1216454452.PDF
600827,百联股份,gssh0600827,百联股份2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-19/1216454394.PDF
1215,千味央厨,9900041525,千味央厨2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-19/1216454268.PDF
688571,杭华股份,9900034180,杭华股份杭华油墨股份有限公司2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-19/1216454193.PDF
600421,华嵘控股,gssh0600421,华嵘控股2022年度报告全文,http://static.cninfo.com.cn/finalpage/2023-04-19/1216454144.PDF
2296,辉煌科技,9900008169,辉煌科技2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-19/1216454117.PDF
2566,益盛药业,9900018831,益盛药业2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-19/1216454064.PDF
603339,四方科技,9900024935,四方科技集团股份有限公司2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-19/1216453964.PDF
300855,图南股份,gfbj0832729,图南股份2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-19/1216453790.PDF
766,通化金马,gssz0000766,通化金马2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-19/1216453580.PDF
838163,方大新材,gfbj0838163,方大新材2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-18/1216458885.PDF
834599,同力股份,9900021933,同力股份2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-18/1216458687.PDF
833509,同惠电子,gfbj0833509,同惠电子2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-18/1216458626.PDF
838275,驱动力,9900033375,驱动力2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-18/1216458470.PDF
836942,恒立钻具,gfbj0836942,恒立钻具2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-18/1216458370.PDF
871857,泓禧科技,gfbj0871857,泓禧科技2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-18/1216458315.PDF
832419,路斯股份,gfbj0832419,路斯股份2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-18/1216458246.PDF
835857,百甲科技,gfbj0835857,百甲科技2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-18/1216458041.PDF
2745,木林森,9900023188,木林森2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-18/1216444806.PDF
601121,宝地矿业,9900030900,宝地矿业2022年报报告（全文）,http://static.cninfo.com.cn/finalpage/2023-04-18/1216444780.PDF
